NAME,SKU,CATEGORY,PRICE,BRAND,DESCRIPTION
KA640019 	KA640020,KA640005,DRAINER,0,Price,Extracted from Price List 2026.pdf
Cleaner,EWC,HEAIN,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Glaze of kerovit is  WHITE,MILKY,FLUSHING TYPE,0,Price,Extracted from Price List 2026.pdf
All sanitary products are fired at  degrees celsius.,1200,FLUSHING TYPE,0,Price,Extracted from Price List 2026.pdf
- KGP10002W-UF,RIVIERA,FLUSHING TYPE,0,Price,Extracted from Price List 2026.pdf
- KGP10001W-UF,OPULA,FLUSHING TYPE,0,Price,Extracted from Price List 2026.pdf
- KGP10006W,LUXE,FLUSHING TYPE,0,Price,Extracted from Price List 2026.pdf
- KGP10004W,AURORA,FLUSHING TYPE,0,Price,Extracted from Price List 2026.pdf
- KGP10007W,BIANCA,FLUSHING TYPE,0,Price,Extracted from Price List 2026.pdf
- KGP10003W-UF,ASTRID,FLUSHING TYPE,0,Price,Extracted from Price List 2026.pdf
- KB054E,FELIPE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
,210,EIHT,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- KGP10005W,REJUVE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS109,CENTAURI,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP10118W,VERIDIAN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS134,MONTANA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS123 *,STEFAN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
,215,SEARCH RESULTS,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- KGP10008W	ETERNIA - KGP10008WP,ETERNIA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP10136W,TRIVIA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP10009W-UF,NAVIO,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Product KGP10009W-PP,KGP10009W-PP,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS118-PP *,TONIA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS128,DEW,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Product KS007E,KS007E,CODE,0,Price,Extracted from Price List 2026.pdf
- KS107 	CONNOR - KS107,CONNOR,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
PP Soft Close Seat Cover :,KS49D,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Product KSPKP049W,KSPKP049W,CODE,0,Price,Extracted from Price List 2026.pdf
White	 (J) - KS102J,KRISTEN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP10011W-PP,QUANTUM,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP10012W-PP	ARCUS - KGP10013W-PP,VISTA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS140,CLEO,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS101,CYGNUS,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Product KS056,KS056,CODE,0,Price,Extracted from Price List 2026.pdf
White 	 - KS103 *,BROOKLYN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS106 	AXEL - KS129,ALEXIS,WALL HUNG,0,Price,Extracted from Price List 2026.pdf
Cistern :,401,WALL HUNG,401,Price,Extracted from Price List 2026.pdf
Twin Flush Fitting :,901,WALL HUNG,901,Price,Extracted from Price List 2026.pdf
Product KS038,KS038,CODE,0,Price,Extracted from Price List 2026.pdf
Cistern :,406,WALL HUNG,406,Price,Extracted from Price List 2026.pdf
Twin Flush Fitting :,907,WALL HUNG,907,Price,Extracted from Price List 2026.pdf
Product KSMV2400,KSMV2400,CODE,0,Price,Extracted from Price List 2026.pdf
White 	White 	 - KO139W,LUCAS,WALL HUNG,0,Price,Extracted from Price List 2026.pdf
- KB3026,VERA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KB3027,VITA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KB3007,LEELA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KB3018,FLUE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KB3019,ELEGANT,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KO1709,KUPA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KO1717,OKENA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS722SYW-UF,CURVANO,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS715SY,LEORA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
’S - KO1712,ROBB,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS714,CONTOUR,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KO1723,NOVA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS1705,OLIVE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS720,EDGE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS728,RAFE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KO1703,RAY,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS721,SERENO,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS726,KARTANA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS725,KIARA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KB6111,PABLO,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS112 	TARA - KS117 	ELARA - KO126,JAYDEN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Product KS2100,KS2100,CODE,0,Price,Extracted from Price List 2026.pdf
Seat Cover :,KS2101,EWC,0,Price,Extracted from Price List 2026.pdf
Product KS2200,KS2200,CODE,0,Price,Extracted from Price List 2026.pdf
Product KSPKP038W,KSPKP038W,CODE,0,Price,Extracted from Price List 2026.pdf
- KS113,KAROI,EWC,0,Price,Extracted from Price List 2026.pdf
Set with KS2200,EWCS,EWC,0,Price,Extracted from Price List 2026.pdf
White	 - KS110,OBERON,EWC,0,Price,Extracted from Price List 2026.pdf
S-Trap :  mm Rough-in,190,EWC,0,Price,Extracted from Price List 2026.pdf
- KS114,JUPITER,EWC,0,Price,Extracted from Price List 2026.pdf
- KO137W,CHRISTABEL,COUPLED CLOSET,0,Price,Extracted from Price List 2026.pdf
- KS122,PLUTO,COUPLED CLOSET,0,Price,Extracted from Price List 2026.pdf
Product KS2500,KS2500,CODE,0,Price,Extracted from Price List 2026.pdf
White 	 - KS115,STAR,COUPLED CLOSET,0,Price,Extracted from Price List 2026.pdf
21” - KS601	MUSHROOM - KS606 	KALVIN-CITY PAN 20” - KS603,LOGAN,SQUATTING PAN,0,Price,Extracted from Price List 2026.pdf
Single Flush Tank  470 mm,ISI,EXPOSED CISTERN,0,Price,Extracted from Price List 2026.pdf
(ISI) - KSP507W,RASSO,URINAL,0,Price,Extracted from Price List 2026.pdf
- KSP510W,JACEY,URINAL,0,Price,Extracted from Price List 2026.pdf
Fitting,KS906,URINAL,0,Price,Extracted from Price List 2026.pdf
- KSP508W,DORIS,URINAL,0,Price,Extracted from Price List 2026.pdf
- KSP511W,COSIMA,URINAL,0,Price,Extracted from Price List 2026.pdf
- KO512W,ARUSA,URINAL,0,Price,Extracted from Price List 2026.pdf
- KGP50003W,EURI,URINAL,0,Price,Extracted from Price List 2026.pdf
- KGP50001W-SR,WALTER,URINAL,0,Price,Extracted from Price List 2026.pdf
’S FITTING - KSP906 	CAZZO - KSP6001W	DIVISION PLATE - KSP506W,KIMURA,SANITARYWARE ACCESSORIES,0,Price,Extracted from Price List 2026.pdf
- KGP50002W,CREST,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KSPOT509W,VERTEX,URINAL,0,Price,Extracted from Price List 2026.pdf
P-Trap Fitting For Kimura (),508,SANITARYWARE ACCESSORIES,0,Price,Extracted from Price List 2026.pdf
SET - FSW-007 	RAG BOLT - RBW-001	FISCHER SET - FSW-001,FISCHER,SANITARYWARE ACCESSORIES,0,Price,Extracted from Price List 2026.pdf
- KSP505W,PHILIP,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
KSPPC-002 	KSPPC-003,KSPPC-001,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KAJP474,NUVIA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Product KS2111D,KS2111D,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS115D,KS115D,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS2112D,KS2112D,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS522,KS522,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS054,KS054,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS049D,KS049D,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS2300,KS2300,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS2301,KS2301,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS057,KS057,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS212,KS212,CODE,0,Price,Extracted from Price List 2026.pdf
Product KS063,KS063,CODE,0,Price,Extracted from Price List 2026.pdf
"PP Soft Close Square Seat Cover, Suitable for , 117, 110, 109, 134, 123, Size : 450X355 mm",712,DESCRIPTION,0,Price,Extracted from Price List 2026.pdf
"PP Soft Close Elongated Seat Cover, Suitable for , 704, 710, 711, 107, Size : 470X360 mm",709,DESCRIPTION,0,Price,Extracted from Price List 2026.pdf
"PP Soft Close Elongated Seat Cover, Suitable for , Size : 420X340 mm",706,DESCRIPTION,0,Price,Extracted from Price List 2026.pdf
.02 X 1 	Spare replacement Kit (Fasteners Cover) 	550,701,SEARCH RESULTS,550,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- KAJ0467,ABRIN,CONCEALED CISTERN,0,Price,Extracted from Price List 2026.pdf
& KAJ0535,KAJ0534,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KAJ0466 	HALO - KAJ0558,RYOMA,CONCEALED CISTERN,0,Price,Extracted from Price List 2026.pdf
"Compatible with ,",KAJ0533,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KAJ0535 	LUME - KAJ0555,EVORA,CONCEALED CISTERN,0,Price,Extracted from Price List 2026.pdf
Also available,KAJ0467-FM,CONCEALED CISTERN,0,Price,Extracted from Price List 2026.pdf
- KAJ0468 	CRIMSON - KAJ0469 	MULLER - KAJ0471	LUMIERE - KAJ0470,AERON,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Compatible with  &,KAJ0466,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
", KAJ0467-FM",KAJ0467,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Also available,KAJ0468-PN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Also available,KAJ0469-PN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Also available,KAJ0471-PN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Also available,KAJ0470-PN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KAJ0472 	PEBBLE - KAJ0473 	HAVEN - KAJ0556,OGAAN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Also available,KAJ0472-PN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Compatible with,KAJ0555,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
&,KAJ0558,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KAJ0557,ELYON,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
KAJ0557-CG	KAJ0556-RG 	KAJ0557-RG	KAJ0556-MB 	KAJ0557-MB,KAJ0556-CG,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KO1005,ZEUS,EXPOSED CISTERN,0,Price,Extracted from Price List 2026.pdf
SLIM FRESH - KO1004,CISTERN,EXPOSED CISTERN,0,Price,Extracted from Price List 2026.pdf
- KO1003,KALONI,EXPOSED CISTERN,0,Price,Extracted from Price List 2026.pdf
- KO1002,KAMEA,EXPOSED CISTERN,0,Price,Extracted from Price List 2026.pdf
- KO1001,KARLA,EXPOSED CISTERN,0,Price,Extracted from Price List 2026.pdf
FLUSH SLIM TANK - KO1006,DUAL,EXPOSED CISTERN,0,Price,Extracted from Price List 2026.pdf
- KS1007,VELLUM,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Size :  mm,380X90X450,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20263,LAXURA,KEY HIGHLIGHTS,0,Price,Extracted from Price List 2026.pdf
- KGP20003W,MARINA,KEY HIGHLIGHTS,0,Price,Extracted from Price List 2026.pdf
- KGP20005W	LIRAEL - KGP20004W,SEREN,KEY HIGHLIGHTS,0,Price,Extracted from Price List 2026.pdf
- KS277,KADIN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20001W,RHEYA,* 	*,0,Price,Extracted from Price List 2026.pdf
- KGP20011W,AMARA,* 	*,0,Price,Extracted from Price List 2026.pdf
- KGP20012W,SINORA,* 	*,0,Price,Extracted from Price List 2026.pdf
- KGP20019W,ASTRA,* 	*,0,Price,Extracted from Price List 2026.pdf
- KGP20013W,ARTIO,* 	*,0,Price,Extracted from Price List 2026.pdf
- KS292W,NESTER,* 	*,0,Price,Extracted from Price List 2026.pdf
- KS208SMGR,YORKSHIRE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20278W,MASON,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KSP294W,AQUA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS250,SARA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KSP280MYELLOW,EVERETT,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS219,BENTON,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20002W,VINCE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20008W,MIMIR,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP21090W,FLORA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP21086W,MAZER,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP22190W,ALMA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS251,MARK,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS267,ELLIPS,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS296W,CADHLA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS246,MAX,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS221,ARC,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20017W,IRIS,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KSP291MGREY,MYRA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20007W,ELLIPSO,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS290,NEOR,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20016W,ALPHA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20022W,CURVE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS228,SOLACE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS289,FINN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20010W,ASHER,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS224,ZEST,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS249,VODA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS217,KIMBRA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS207,KAIA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS206,KNOX,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS286W,ANNE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS205,RITZ,OVER COUNTER,0,Price,Extracted from Price List 2026.pdf
- KS245,JAZZ,OVER COUNTER,0,Price,Extracted from Price List 2026.pdf
- KS268,ROMANO,OVER COUNTER,0,Price,Extracted from Price List 2026.pdf
- KS269,SLEEM,OVER COUNTER,0,Price,Extracted from Price List 2026.pdf
- KS233,BOLT,OVER COUNTER,0,Price,Extracted from Price List 2026.pdf
- KS236,SVELTE,OVER COUNTER,0,Price,Extracted from Price List 2026.pdf
- KS215,CROCK,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS270,NOVEL,OVER COUNTER,0,Price,Extracted from Price List 2026.pdf
- KS244,BEAM,OVER COUNTER,0,Price,Extracted from Price List 2026.pdf
- KS288W,ZEN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS275 *,BILLY,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
(ISI) - KS241,SIPRA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS279,COOPER,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS272 *,TRIO,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
S - KS282,EMILY,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS258,DRAKE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20272W,SYNERGY,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20014W,ATELIER,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS202,KERRI,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS252,JASPER,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Cockroach Trap(SS ),304,EIHT,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
: Half Pedestal,313,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS256,DAISY,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS214,REX,WITH PEDESTAL,0,Price,Extracted from Price List 2026.pdf
White 	 - KS257 *,JUNO,WITH PEDESTAL,0,Price,Extracted from Price List 2026.pdf
- KS283,CASINO,WITH PEDESTAL,0,Price,Extracted from Price List 2026.pdf
Basins with  Pedestal Set,301,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS203,CHARLOTTE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS201,KENRICK,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
White	 - KGP20021W,ORBELLE,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
: Pedestal,KGP30004,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS234,RUBIX,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS238,RAPHEL,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
: Pedestal,308,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
(ISI) - KS240,SELVO,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20009W,PRESPA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
: Full Pedestal,KGP30002W,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
: Pedestal,KO314W,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KO285W,LEON,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS273,EAVAAN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KS237,AZELIA,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
: Pedestal,306,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
: Half Pedestal,303,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP20020W,ORBIX,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
"Suitable for Basin ,",KS201,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
Product KS211,KS211,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
: Half Pedestal,KGP30001W,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
- KGP30003W,ARTISAN,SANITARYWARE,0,Price,Extracted from Price List 2026.pdf
", KB2111016",KB2011016,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
45,PSI,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
2.0 / 4.0,GBD,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
3.0 / 6.0,GCF,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
1 	 	Sanitaryware 	Wall Hung 	Dew- Rim Free Wall Hung White,KS128RL,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
2 	 	Sanitaryware 	Wall Hung 	Montana- Wall Hung White,KS134,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
3 	 	Sanitaryware 	Wall Hung 	Orchid- Rim Free Wall Hung White,KS136RL,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
4 	 	Sanitaryware 	Wall Hung 	Lucas- EWC Extended Wall Hung With,KO139W,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
5 	 Sanitaryware 	Wall Hung 	REJUVE -WALL HUNG,KGP10005W-UF,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
6 	 Sanitaryware 	Wall Hung 	ASTRID -WALL HUNG,KGP10003W-UF,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
7 	 Sanitaryware 	Wall Hung 	NAVIO -WALL HUNG,KGP10009W-UF,GRIHA CERTIFICATION,0,Price,Extracted from Price List 2026.pdf
